package;class;method name;;;capabilities;;
sun.jdbc.odbc;JdbcOdbc;bindColBinary;void;long,int,java.lang.Object[],byte[],int,byte[],long[],byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;bindColDate;void;long,int,int[],int[],int[],byte[],byte[],long[],byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;bindColDefault;void;long,int,byte[],byte[],byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;bindColDouble;void;long,int,double[],byte[],byte[],long[],byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;bindColFloat;void;long,int,float[],byte[],byte[],long[],byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;bindColInteger;void;long,int,int[],byte[],byte[],long[],byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;bindColString;void;long,int,int,java.lang.Object[],int,byte[],byte[],long[],byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;bindColTime;void;long,int,int[],int[],int[],byte[],byte[],long[],byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;bindColTimestamp;void;long,int,int[],int[],int[],int[],int[],int[],int[],byte[],byte[],long[],byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;bindInOutParameter;void;long,int,int,int,int,double,byte[],byte[],long[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;bindInOutParameterAtExec;void;long,int,int,int,int,byte[],int,byte[],byte[],long[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;bindInOutParameterBin;void;long,int,int,int,byte[],byte[],byte[],long[],int ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;bindInOutParameterBinary;void;long,int,int,int,int,byte[],byte[],byte[],long[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;bindInOutParameterDate;void;long,int,int,byte[],byte[],byte[],long[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;bindInOutParameterFixed;void;long,int,int,int,int,byte[],byte[],byte[],long[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;bindInOutParameterNull;void;long,int,int,int,int,byte[],byte[],long[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;bindInOutParameterStr;void;long,int,int,int,byte[],byte[],byte[],long[],int ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;bindInOutParameterString;void;long,int,int,int,int,byte[],byte[],byte[],long[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;bindInOutParameterTime;void;long,int,int,byte[],byte[],byte[],long[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;bindInOutParameterTimeStamp;void;long,int,int,int,int,byte[],byte[],byte[],long[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;bindInOutParameterTimestamp;void;long,int,int,int,byte[],byte[],byte[],long[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;bindInParameterAtExec;void;long,int,int,int,byte[],byte[],byte[],long[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;bindInParameterAtExecArray;void;long,int,int,int,byte[],int[],byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;bindInParameterBigint;void;long,int,int,int,long,byte[],byte[],long[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;bindInParameterBinary;void;long,int,int,byte[],int,byte[],byte[],byte[],long[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;bindInParameterBinaryArray;void;long,int,int,java.lang.Object[],int,byte[],int[],byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;bindInParameterDate;void;long,int,int,int,int,byte[],byte[],long[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;bindInParameterDateArray;void;long,int,int[],int[],int[],byte[],byte[],int[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;bindInParameterDouble;void;long,int,int,int,double,byte[],byte[],long[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;bindInParameterDoubleArray;void;long,int,int,int,double[],int[],byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;bindInParameterFloat;void;long,int,int,int,double,byte[],byte[],long[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;bindInParameterFloatArray;void;long,int,int,int,float[],int[],byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;bindInParameterInteger;void;long,int,int,int,byte[],byte[],long[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;bindInParameterIntegerArray;void;long,int,int,int[],int[],byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;bindInParameterNull;void;long,int,int,int,int,byte[],byte[],long[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;bindInParameterString;void;long,int,int,byte[],int,int,byte[],byte[],long[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;bindInParameterStringArray;void;long,int,int,java.lang.Object[],byte[],int,int,int[],byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;bindInParameterTime;void;long,int,int,int,int,byte[],byte[],long[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;bindInParameterTimeArray;void;long,int,int[],int[],int[],byte[],byte[],int[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;bindInParameterTimestamp;void;long,int,int,int,int,int,int,int,int,byte[],byte[],long[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;bindInParameterTimestampArray;void;long,int,int[],int[],int[],int[],int[],int[],int[],byte[],byte[],int[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;bindOutParameterBinary;void;long,int,int,int,int,byte[],byte[],byte[],long[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;bindOutParameterDate;void;long,int,int,byte[],byte[],byte[],long[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;bindOutParameterFixed;void;long,int,int,int,int,byte[],byte[],byte[],long[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;bindOutParameterNull;void;long,int,int,int,int,byte[],byte[],long[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;bindOutParameterString;void;long,int,int,int,byte[],byte[],byte[],long[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;bindOutParameterTime;void;long,int,int,byte[],byte[],byte[],long[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;bindOutParameterTimestamp;void;long,int,int,byte[],byte[],byte[],long[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;browseConnect;void;long,byte[],byte[],byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;bufferToDouble;double;byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;bufferToFloat;float;byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;bufferToInt;int;byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;bufferToLong;long;byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;cancel;void;long,byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;colAttributes;int;long,int,int,byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;colAttributesString;void;long,int,int,byte[],byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;columnPrivileges;void;long,byte[],boolean,byte[],boolean,byte[],boolean,byte[],boolean,byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;columns;void;long,byte[],boolean,byte[],boolean,byte[],boolean,byte[],boolean,byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;convertDateString;void;byte[],byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;convertTimestampString;void;byte[],byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;convertTimeString;void;byte[],byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;describeParam;int;long,int,int,byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;disconnect;void;long,byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;driverConnect;void;long,byte[],byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;error;int;long,long,long,byte[],byte[],byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;execDirect;void;long,byte[],byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;execute;void;long,byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;fetch;void;long,byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;fetchScroll;void;long,short,int,byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;foreignKeys;void;long,byte[],boolean,byte[],boolean,byte[],boolean,byte[],boolean,byte[],boolean,byte[],boolean,byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;freeConnect;void;long,byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;freeEnv;void;long,byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;freeStmt;void;long,int,byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;getConnectOption;long;long,short,byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;getConnectOptionString;void;long,short,byte[],byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;getCursorName;void;long,byte[],byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;getDataBinary;int;long,int,int,byte[],int,byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;getDataDouble;double;long,int,byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;getDataFloat;double;long,int,byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;getDataInteger;int;long,int,byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;getDataString;int;long,int,byte[],byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;getDataStringDate;void;long,int,byte[],byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;getDataStringTime;void;long,int,byte[],byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;getDataStringTimestamp;void;long,int,byte[],byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;getDateStruct;void;byte[],int,int,int ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;getInfo;int;long,short,byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;getInfoShort;int;long,short,byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;getInfoString;void;long,short,byte[],byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;getSQLLENSize;int; ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;getStmtAttr;int;long,int,byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;getStmtOption;long;long,short,byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;getTimestampStruct;void;byte[],int,int,int,int,int,int,long ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;getTimeStruct;void;byte[],int,int,int ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;getTypeInfo;void;long,short,byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;intTo4Bytes;void;int,byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;intToBytes;void;int,byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;longToBytes;void;long,byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;moreResults;void;long,byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;nativeSql;void;long,byte[],byte[],byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;numParams;int;long,byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;numResultCols;int;long,byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;paramData;int;long,byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;paramDataInBlock;int;long,int,byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;prepare;void;long,byte[],byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;primaryKeys;void;long,byte[],boolean,byte[],boolean,byte[],boolean,byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;procedureColumns;void;long,byte[],boolean,byte[],boolean,byte[],boolean,byte[],boolean,byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;procedures;void;long,byte[],boolean,byte[],boolean,byte[],boolean,byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;putData;void;long,byte[],int,byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;ReleaseStoredBytes;void;long,long ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;ReleaseStoredChars;void;long,long ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;ReleaseStoredIntegers;void;long,long ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;rowCount;int;long,byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;setConnectOption;void;long,short,int,byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;setConnectOptionString;void;long,short,byte[],byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;setCursorName;void;long,byte[],byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;setPos;void;long,int,int,int,byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;setStmtAttr;void;long,int,int,int,byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;setStmtAttrPtr;void;long,int,int[],int,byte[],long[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;setStmtOption;void;long,short,int,byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;specialColumns;void;long,short,byte[],boolean,byte[],boolean,byte[],boolean,int,boolean,byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;statistics;void;long,byte[],boolean,byte[],boolean,byte[],boolean,boolean,boolean,byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;tablePrivileges;void;long,byte[],boolean,byte[],boolean,byte[],boolean,byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;tables;void;long,byte[],boolean,byte[],boolean,byte[],boolean,byte[],boolean,byte[] ;NET,FS;;
sun.jdbc.odbc;JdbcOdbc;transact;void;long,long,short,byte[] ;NET,FS;;
sun.management;ClassLoadingImpl;setVerboseClass;void;boolean ;NATIVE;;
sun.management;FileSystemImpl;init0;void; ;NATIVE;windows-specific;
sun.management;FileSystemImpl;isAccessUserOnly0;boolean;java.lang.String ;NATIVE;windows-specific;
sun.management;FileSystemImpl;isSecuritySupported0;boolean;java.lang.String ;NATIVE;windows-specific;
sun.management;Flag;getAllFlagNames;java.lang.String[]; ;SYSTEM;;
sun.management;Flag;getFlags;int;java.lang.String[],sun.management.Flag[],int ;SYSTEM;;
sun.management;Flag;getInternalFlagCount;int; ;SYSTEM;;
sun.management;Flag;initialize;void; ;NATIVE;;
sun.management;Flag;setBooleanValue;void;java.lang.String,boolean ;SYSTEM;;
sun.management;Flag;setLongValue;void;java.lang.String,long ;SYSTEM;;
sun.management;Flag;setStringValue;void;java.lang.String,java.lang.String ;SYSTEM;;
sun.management;GarbageCollectorImpl;getCollectionCount;long; ;NATIVE;;
sun.management;GarbageCollectorImpl;getCollectionTime;long; ;NATIVE;;
sun.management;GarbageCollectorImpl;setNotificationEnabled;void;com.sun.management.GarbageCollectorMXBean,boolean ;NATIVE;;
sun.management;GcInfoBuilder;fillGcAttributeInfo;void;java.lang.management.GarbageCollectorMXBean,int,java.lang.String[],char[],java.lang.String[] ;NATIVE;;
sun.management;GcInfoBuilder;getLastGcInfo0;com.sun.management.GcInfo;java.lang.management.GarbageCollectorMXBean,int,java.lang.Object[],char[],java.lang.management.MemoryUsage[],java.lang.management.MemoryUsage[] ;NATIVE;;
sun.management;GcInfoBuilder;getNumGcExtAttributes;int;java.lang.management.GarbageCollectorMXBean ;NATIVE;;
sun.management;HotSpotDiagnostic;dumpHeap0;void;java.lang.String,boolean ;FS;open jdk specific;
sun.management;HotspotThread;getInternalThreadCount;int; ;NATIVE;open jdk specific;
sun.management;HotspotThread;getInternalThreadTimes0;int;java.lang.String[],long[] ;NATIVE;open jdk specific;
sun.management;MemoryImpl;getMemoryManagers0;java.lang.management.MemoryManagerMXBean[]; ;NATIVE;;
sun.management;MemoryImpl;getMemoryPools0;java.lang.management.MemoryPoolMXBean[]; ;NATIVE;;
sun.management;MemoryImpl;getMemoryUsage0;java.lang.management.MemoryUsage;boolean ;NATIVE;;
sun.management;MemoryImpl;setVerboseGC;void;boolean ;NATIVE;;
sun.management;MemoryManagerImpl;getMemoryPools0;java.lang.management.MemoryPoolMXBean[]; ;NATIVE;;
sun.management;MemoryPoolImpl;getCollectionUsage0;java.lang.management.MemoryUsage; ;NATIVE;;
sun.management;MemoryPoolImpl;getMemoryManagers0;java.lang.management.MemoryManagerMXBean[]; ;NATIVE;;
sun.management;MemoryPoolImpl;getPeakUsage0;java.lang.management.MemoryUsage; ;NATIVE;;
sun.management;MemoryPoolImpl;getUsage0;java.lang.management.MemoryUsage; ;NATIVE;;
sun.management;MemoryPoolImpl;resetPeakUsage0;void; ;NATIVE;;
sun.management;MemoryPoolImpl;setCollectionThreshold0;void;long,long ;NATIVE;;
sun.management;MemoryPoolImpl;setPoolCollectionSensor;void;sun.management.Sensor ;NATIVE;;
sun.management;MemoryPoolImpl;setPoolUsageSensor;void;sun.management.Sensor ;NATIVE;;
sun.management;MemoryPoolImpl;setUsageThreshold0;void;long,long ;NATIVE;;
sun.management;ThreadImpl;dumpThreads0;java.lang.management.ThreadInfo[];long[],boolean,boolean ;NATIVE;;
sun.management;ThreadImpl;findDeadlockedThreads0;java.lang.Thread[]; ;NATIVE;;
sun.management;ThreadImpl;findMonitorDeadlockedThreads0;java.lang.Thread[]; ;NATIVE;;
sun.management;ThreadImpl;getThreadAllocatedMemory1;void;long[],long[] ;NATIVE;;
sun.management;ThreadImpl;getThreadInfo1;void;long[],int,java.lang.management.ThreadInfo[] ;NATIVE;;
sun.management;ThreadImpl;getThreads;java.lang.Thread[]; ;NATIVE;;
sun.management;ThreadImpl;getThreadTotalCpuTime0;long;long ;NATIVE;;
sun.management;ThreadImpl;getThreadTotalCpuTime1;void;long[],long[] ;NATIVE;;
sun.management;ThreadImpl;getThreadUserCpuTime0;long;long ;NATIVE;;
sun.management;ThreadImpl;getThreadUserCpuTime1;void;long[],long[] ;NATIVE;;
sun.management;ThreadImpl;resetContentionTimes0;void;long ;NATIVE;;
sun.management;ThreadImpl;resetPeakThreadCount0;void; ;NATIVE;;
sun.management;ThreadImpl;setThreadAllocatedMemoryEnabled0;void;boolean ;NATIVE;;
sun.management;ThreadImpl;setThreadContentionMonitoringEnabled0;void;boolean ;NATIVE;;
sun.management;ThreadImpl;setThreadCpuTimeEnabled0;void;boolean ;NATIVE;;
sun.management;VMManagementImpl;getAvailableProcessors;int; ;SYSTEM;;
sun.management;VMManagementImpl;getClassInitializationTime;long; ;SYSTEM;;
sun.management;VMManagementImpl;getClassLoadingTime;long; ;SYSTEM;;
sun.management;VMManagementImpl;getClassVerificationTime;long; ;SYSTEM;;
sun.management;VMManagementImpl;getDaemonThreadCount;int; ;SYSTEM;;
sun.management;VMManagementImpl;getInitializedClassCount;long; ;SYSTEM;;
sun.management;VMManagementImpl;getLiveThreadCount;int; ;SYSTEM;;
sun.management;VMManagementImpl;getLoadedClassSize;long; ;SYSTEM;;
sun.management;VMManagementImpl;getMethodDataSize;long; ;SYSTEM;;
sun.management;VMManagementImpl;getPeakThreadCount;int; ;SYSTEM;;
sun.management;VMManagementImpl;getProcessId;int; ;SYSTEM;;
sun.management;VMManagementImpl;getSafepointCount;long; ;SYSTEM;;
sun.management;VMManagementImpl;getSafepointSyncTime;long; ;SYSTEM;;
sun.management;VMManagementImpl;getStartupTime;long; ;SYSTEM;;
sun.management;VMManagementImpl;getTotalApplicationNonStoppedTime;long; ;SYSTEM;;
sun.management;VMManagementImpl;getTotalClassCount;long; ;SYSTEM;;
sun.management;VMManagementImpl;getTotalCompileTime;long; ;SYSTEM;;
sun.management;VMManagementImpl;getTotalSafepointTime;long; ;SYSTEM;;
sun.management;VMManagementImpl;getTotalThreadCount;long; ;SYSTEM;;
sun.management;VMManagementImpl;getUnloadedClassCount;long; ;SYSTEM;;
sun.management;VMManagementImpl;getUnloadedClassSize;long; ;SYSTEM;;
sun.management;VMManagementImpl;getVerboseClass;boolean; ;SYSTEM;;
sun.management;VMManagementImpl;getVerboseGC;boolean; ;SYSTEM;;
sun.management;VMManagementImpl;getVersion0;java.lang.String; ;SYSTEM;;
sun.management;VMManagementImpl;getVmArguments0;java.lang.String[]; ;SYSTEM;;
sun.management;VMManagementImpl;initOptionalSupportFields;void; ;SYSTEM;;
sun.management;VMManagementImpl;isThreadAllocatedMemoryEnabled;boolean; ;SYSTEM;;
sun.management;VMManagementImpl;isThreadContentionMonitoringEnabled;boolean; ;SYSTEM;;
sun.management;VMManagementImpl;isThreadCpuTimeEnabled;boolean; ;SYSTEM;;
sun.misc;MessageUtils;toStderr;void;java.lang.String ;FS;;
sun.misc;MessageUtils;toStdout;void;java.lang.String ;FS;;
sun.misc;NativeSignalHandler;handle0;void;int,long ;NATIVE;;
sun.misc;Signal;findSignal;int;java.lang.String ;NATIVE;;
sun.misc;Signal;handle0;long;int,long ;NATIVE;;
sun.misc;Signal;raise0;void;int ;NATIVE;;
sun.misc;Unsafe;addressSize;int; ;UNSAFE;;
sun.misc;Unsafe;allocateInstance;java.lang.Object;java.lang.Class ;UNSAFE;;
sun.misc;Unsafe;allocateMemory;long;long ;UNSAFE;;
sun.misc;Unsafe;arrayBaseOffset;int;java.lang.Class ;UNSAFE;;
sun.misc;Unsafe;arrayIndexScale;int;java.lang.Class ;UNSAFE;;
sun.misc;Unsafe;compareAndSwapInt;boolean;java.lang.Object,long,int,int ;UNSAFE;;
sun.misc;Unsafe;compareAndSwapLong;boolean;java.lang.Object,long,long,long ;UNSAFE;;
sun.misc;Unsafe;compareAndSwapObject;boolean;java.lang.Object,long,java.lang.Object,java.lang.Object ;UNSAFE;;
sun.misc;Unsafe;copyMemory;void;java.lang.Object,long,java.lang.Object,long,long ;UNSAFE;;
sun.misc;Unsafe;defineAnonymousClass;java.lang.Class;java.lang.Class,byte[],java.lang.Object[] ;UNSAFE;;
sun.misc;Unsafe;defineClass;java.lang.Class;java.lang.String,byte[],int,int ;UNSAFE;;
sun.misc;Unsafe;defineClass;java.lang.Class;java.lang.String,byte[],int,int,java.lang.ClassLoader,java.security.ProtectionDomain ;UNSAFE;;
sun.misc;Unsafe;ensureClassInitialized;void;java.lang.Class ;UNSAFE;;
sun.misc;Unsafe;freeMemory;void;long ;UNSAFE;;
sun.misc;Unsafe;getAddress;long;long ;UNSAFE;;
sun.misc;Unsafe;getBoolean;boolean;java.lang.Object,long ;UNSAFE;;
sun.misc;Unsafe;getBooleanVolatile;boolean;java.lang.Object,long ;UNSAFE;;
sun.misc;Unsafe;getByte;byte;long ;UNSAFE;;
sun.misc;Unsafe;getByte;byte;java.lang.Object,long ;UNSAFE;;
sun.misc;Unsafe;getByteVolatile;byte;java.lang.Object,long ;UNSAFE;;
sun.misc;Unsafe;getChar;char;long ;UNSAFE;;
sun.misc;Unsafe;getChar;char;java.lang.Object,long ;UNSAFE;;
sun.misc;Unsafe;getCharVolatile;char;java.lang.Object,long ;UNSAFE;;
sun.misc;Unsafe;getDouble;double;long ;UNSAFE;;
sun.misc;Unsafe;getDouble;double;java.lang.Object,long ;UNSAFE;;
sun.misc;Unsafe;getDoubleVolatile;double;java.lang.Object,long ;UNSAFE;;
sun.misc;Unsafe;getFloat;float;long ;UNSAFE;;
sun.misc;Unsafe;getFloat;float;java.lang.Object,long ;UNSAFE;;
sun.misc;Unsafe;getFloatVolatile;float;java.lang.Object,long ;UNSAFE;;
sun.misc;Unsafe;getInt;int;long ;UNSAFE;;
sun.misc;Unsafe;getInt;int;java.lang.Object,long ;UNSAFE;;
sun.misc;Unsafe;getIntVolatile;int;java.lang.Object,long ;UNSAFE;;
sun.misc;Unsafe;getLoadAverage;int;double[],int ;UNSAFE;;
sun.misc;Unsafe;getLong;long;long ;UNSAFE;;
sun.misc;Unsafe;getLong;long;java.lang.Object,long ;UNSAFE;;
sun.misc;Unsafe;getLongVolatile;long;java.lang.Object,long ;UNSAFE;;
sun.misc;Unsafe;getObject;java.lang.Object;java.lang.Object,long ;UNSAFE;;
sun.misc;Unsafe;getObjectVolatile;java.lang.Object;java.lang.Object,long ;UNSAFE;;
sun.misc;Unsafe;getShort;short;long ;UNSAFE;;
sun.misc;Unsafe;getShort;short;java.lang.Object,long ;UNSAFE;;
sun.misc;Unsafe;getShortVolatile;short;java.lang.Object,long ;UNSAFE;;
sun.misc;Unsafe;monitorEnter;void;java.lang.Object ;UNSAFE;;
sun.misc;Unsafe;monitorExit;void;java.lang.Object ;UNSAFE;;
sun.misc;Unsafe;objectFieldOffset;long;java.lang.reflect.Field ;UNSAFE;;
sun.misc;Unsafe;pageSize;int; ;UNSAFE;;
sun.misc;Unsafe;park;void;boolean,long ;UNSAFE;;
sun.misc;Unsafe;putAddress;void;long,long ;UNSAFE;;
sun.misc;Unsafe;putBoolean;void;java.lang.Object,long,boolean ;UNSAFE;;
sun.misc;Unsafe;putBooleanVolatile;void;java.lang.Object,long,boolean ;UNSAFE;;
sun.misc;Unsafe;putByte;void;long,byte ;UNSAFE;;
sun.misc;Unsafe;putByte;void;java.lang.Object,long,byte ;UNSAFE;;
sun.misc;Unsafe;putByteVolatile;void;java.lang.Object,long,byte ;UNSAFE;;
sun.misc;Unsafe;putChar;void;long,char ;UNSAFE;;
sun.misc;Unsafe;putChar;void;java.lang.Object,long,char ;UNSAFE;;
sun.misc;Unsafe;putCharVolatile;void;java.lang.Object,long,char ;UNSAFE;;
sun.misc;Unsafe;putDouble;void;long,double ;UNSAFE;;
sun.misc;Unsafe;putDouble;void;java.lang.Object,long,double ;UNSAFE;;
sun.misc;Unsafe;putDoubleVolatile;void;java.lang.Object,long,double ;UNSAFE;;
sun.misc;Unsafe;putFloat;void;long,float ;UNSAFE;;
sun.misc;Unsafe;putFloat;void;java.lang.Object,long,float ;UNSAFE;;
sun.misc;Unsafe;putFloatVolatile;void;java.lang.Object,long,float ;UNSAFE;;
sun.misc;Unsafe;putInt;void;long,int ;UNSAFE;;
sun.misc;Unsafe;putInt;void;java.lang.Object,long,int ;UNSAFE;;
sun.misc;Unsafe;putIntVolatile;void;java.lang.Object,long,int ;UNSAFE;;
sun.misc;Unsafe;putLong;void;long,long ;UNSAFE;;
sun.misc;Unsafe;putLong;void;java.lang.Object,long,long ;UNSAFE;;
sun.misc;Unsafe;putLongVolatile;void;java.lang.Object,long,long ;UNSAFE;;
sun.misc;Unsafe;putObject;void;java.lang.Object,long,java.lang.Object ;UNSAFE;;
sun.misc;Unsafe;putObjectVolatile;void;java.lang.Object,long,java.lang.Object ;UNSAFE;;
sun.misc;Unsafe;putOrderedInt;void;java.lang.Object,long,int ;UNSAFE;;
sun.misc;Unsafe;putOrderedLong;void;java.lang.Object,long,long ;UNSAFE;;
sun.misc;Unsafe;putOrderedObject;void;java.lang.Object,long,java.lang.Object ;UNSAFE;;
sun.misc;Unsafe;putShort;void;long,short ;UNSAFE;;
sun.misc;Unsafe;putShort;void;java.lang.Object,long,short ;UNSAFE;;
sun.misc;Unsafe;putShortVolatile;void;java.lang.Object,long,short ;UNSAFE;;
sun.misc;Unsafe;reallocateMemory;long;long,long ;UNSAFE;;
sun.misc;Unsafe;registerNatives;void; ;UNSAFE;;
sun.misc;Unsafe;setMemory;void;java.lang.Object,long,long,byte ;UNSAFE;;
